,Date,Data,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.5,0.7,0.75,0.8,0.85,0.9,0.95,1.0
9,2025-01-27,,583267.5,509385.90625,918930.5625,769730.125,976673.375,436922.96875,2299262.75,2182732.75,7528920.5,4809999.0,10030323.0,4633785.5,1840492.75,8568907.0,8588752.0
10,2025-02-03,,500983.21875,487106.59375,740754.0,1013734.1875,1155894.0,490989.15625,1908717.375,2064168.125,7042800.0,5162375.0,11450675.0,7472699.5,4467433.0,15234391.0,8385431.5
11,2025-02-10,,356743.8125,392909.0625,612121.375,949282.9375,1380751.5,916293.375,2171436.75,1540778.5,7210954.0,7860930.5,17042346.0,5778757.5,2302437.25,15026181.0,8902636.0
12,2025-02-17,,320696.15625,303042.8125,871911.1875,706186.4375,1489483.0,574592.1875,1679005.625,2739085.0,5797039.5,8848915.0,17306824.0,4053871.25,2720347.75,23768068.0,6431040.5
13,2025-02-24,,187321.46875,230973.25,661592.1875,909842.4375,1098869.375,1058688.125,1795136.125,3767693.25,5266299.0,15013507.0,16503717.0,5416559.0,3392015.0,26953984.0,7419361.0
14,2025-03-03,,197179.171875,218268.28125,618781.75,881680.375,1031167.6875,1113985.75,2103425.0,5237119.0,3369254.5,15905029.0,10182094.0,3820941.25,5755820.5,32811050.0,9686956.0
15,2025-03-10,,213307.578125,284576.34375,461888.71875,1016904.375,1595902.0,719739.625,1930956.5,2565948.5,3425885.5,14959576.0,11808853.0,6027555.5,3569435.25,39284520.0,9947153.0
16,2025-03-17,,170577.734375,215676.265625,397439.9375,823462.75,923474.375,991178.5,2776954.75,3258540.25,3322711.5,9324324.0,12835381.0,5402692.5,6317253.5,29179406.0,9144100.0
17,2025-03-24,,197339.40625,272539.03125,450633.46875,906283.4375,1136571.125,1038922.875,2077985.5,2731884.25,2472828.75,14523723.0,9324392.0,5246723.0,6441636.5,23834350.0,16727073.0
18,2025-03-31,,81397.265625,295533.59375,499881.46875,507179.1875,1769500.5,1038482.1875,1726293.875,2952798.75,2767453.25,18757810.0,13974504.0,6636768.0,10841282.0,42500316.0,18227600.0
19,2025-04-07,,63043.87890625,465480.625,581583.875,475558.75,1432614.0,1388774.875,1871808.625,2784214.5,3606985.75,18194724.0,15804919.0,7458854.0,9858371.0,55414412.0,33493614.0
20,2025-04-14,,44148.3828125,618754.25,761605.875,361644.25,1722539.375,1542991.375,2361555.25,2782654.25,4332697.0,15210501.0,36962208.0,6273556.0,8651045.0,44997980.0,42220672.0
21,2025-04-21,,47935.875,426871.78125,682141.0625,298937.875,1919362.0,1353478.25,1776138.625,4407134.5,5876506.0,28460244.0,48958332.0,9530047.0,13164405.0,25542106.0,115215032.0
22,2025-04-28,,41679.04296875,571555.25,892201.5625,448350.59375,1110834.125,2336689.25,1627797.625,4507252.0,8667634.0,28617200.0,36111060.0,10176411.0,10355590.0,27108948.0,254677088.0
23,2025-05-05,,29314.71484375,321323.25,863421.625,479466.65625,1383859.375,1604383.375,890552.1875,6604862.0,8836903.0,24336942.0,25841618.0,20591332.0,12979451.0,41922944.0,431250176.0
24,2025-05-12,,17007.07421875,185629.921875,424907.28125,280754.21875,1181418.875,1897414.25,1241196.5,4623614.0,8303439.0,20480210.0,29496810.0,17106108.0,17001858.0,43164584.0,650234944.0
25,2025-05-19,,15749.3310546875,166246.59375,373268.59375,300780.96875,2615366.75,1671119.875,1939967.5,5855940.5,8063213.0,9572702.0,29973396.0,19910088.0,19280474.0,53575416.0,1279537792.0
26,2025-05-26,,9319.5908203125,298537.8125,323644.25,472100.21875,2279503.5,2106562.0,1590985.75,4321903.0,9432034.0,14288433.0,30325256.0,21232906.0,21852218.0,32436392.0,1005838080.0
27,2025-06-02,,9946.02734375,368678.53125,394008.59375,891787.8125,1365317.75,2617142.5,1917003.375,6550350.0,13169312.0,11770315.0,27665114.0,19487484.0,40390528.0,46839784.0,967393152.0
28,2025-06-09,,11088.79296875,358456.375,375183.03125,1391349.375,898254.3125,3075180.75,2336754.75,7227382.5,15348768.0,17167692.0,19725950.0,17046138.0,39823452.0,90532552.0,1108197632.0
29,2025-06-16,,12226.533203125,304992.53125,587878.0625,942837.5625,1296010.25,1689263.125,2145530.25,5353174.5,14231657.0,18658734.0,26816886.0,38223456.0,56330076.0,106851464.0,1783567488.0
