,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,410.7107849121094,410.8268737792969,410.5556335449219,410.82232666015625,410.8087463378906,411.4894714355469,410.8551940917969,411.40496826171875,411.6736145019531
18,2025-03-31,,410.0912780761719,410.27227783203125,409.95574951171875,410.1572265625,410.1698303222656,410.9090270996094,410.2011413574219,410.6750793457031,410.95196533203125
19,2025-04-07,,403.23779296875,403.46533203125,403.1213073730469,403.2532043457031,403.294921875,404.087158203125,403.3341064453125,403.7591247558594,403.9972839355469
20,2025-04-14,,398.4397888183594,398.6568908691406,398.3622741699219,398.4534912109375,398.5572814941406,399.303466796875,398.5316467285156,398.90545654296875,399.13397216796875
21,2025-04-21,,403.521484375,403.68499755859375,403.4120178222656,403.5467834472656,403.5616455078125,404.126708984375,403.5943603515625,403.86529541015625,404.087646484375
22,2025-04-28,,401.9161376953125,402.0803527832031,401.8894958496094,401.9720153808594,402.08349609375,402.7157897949219,402.3839111328125,402.7211608886719,402.95849609375
23,2025-05-05,,406.0049743652344,406.10174560546875,405.8328857421875,406.0140686035156,405.9893798828125,406.56463623046875,406.20025634765625,406.5953369140625,406.6714782714844
24,2025-05-12,,398.20867919921875,398.3894958496094,398.1193542480469,398.2083435058594,398.26641845703125,398.8974914550781,398.49853515625,398.7890930175781,399.0060119628906
25,2025-05-19,,418.5805969238281,418.70538330078125,418.6607360839844,418.6368408203125,418.87664794921875,419.3529357910156,419.2330017089844,419.4443359375,419.6957092285156
26,2025-05-26,,408.5372009277344,408.600830078125,408.4678649902344,408.5912780761719,408.6335754394531,408.9754943847656,408.75604248046875,408.9888916015625,409.1081848144531
27,2025-06-02,,423.2411193847656,423.2756042480469,423.29949951171875,423.30633544921875,423.44464111328125,423.6011657714844,423.60638427734375,423.6888427734375,423.75958251953125
28,2025-06-09,,407.15484619140625,407.3037109375,407.1417236328125,407.16998291015625,407.2265625,407.6107482910156,407.5701904296875,407.65380859375,407.8497619628906
29,2025-06-16,,418.0682067871094,418.1809997558594,418.19384765625,418.17987060546875,418.3506774902344,418.6289978027344,418.75396728515625,418.8286437988281,419.1190185546875
