,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
9,2025-01-27,,2912.470947265625,2689.319091796875,2760.91748046875,2716.198486328125,2800.0927734375,2888.776123046875,2810.32861328125,3100.5869140625,3097.245849609375
10,2025-02-03,,2844.237548828125,2691.60546875,2808.26708984375,2736.148681640625,2795.622314453125,2900.266845703125,2782.589599609375,3071.54541015625,3062.7578125
11,2025-02-10,,2853.650634765625,2722.4619140625,2842.19677734375,2677.546875,2785.12890625,2958.53662109375,2714.647216796875,3109.34716796875,3059.878662109375
12,2025-02-17,,2757.22607421875,2730.654541015625,2870.404296875,2640.962158203125,2790.19384765625,2972.084716796875,2670.846435546875,3167.15185546875,3010.239990234375
13,2025-02-24,,2717.66455078125,2685.989013671875,2893.85888671875,2647.604248046875,2849.430908203125,2947.26171875,2721.650634765625,3169.643798828125,2975.25927734375
14,2025-03-03,,2791.608154296875,2639.416015625,2902.8115234375,2639.334228515625,2775.084228515625,2981.890869140625,2759.361083984375,3207.843505859375,2998.4453125
15,2025-03-10,,2719.414794921875,2633.874267578125,2963.26611328125,2605.752197265625,2755.3369140625,3044.68408203125,2672.5859375,3250.15380859375,3122.17529296875
16,2025-03-17,,2663.392822265625,2672.150390625,2969.280517578125,2632.150146484375,2664.211181640625,3092.068115234375,2671.010498046875,3367.441162109375,3149.72998046875
17,2025-03-24,,2677.11376953125,2620.172607421875,2933.9853515625,2639.3984375,2568.072509765625,3035.820068359375,2697.472412109375,3333.578369140625,3252.05322265625
18,2025-03-31,,2703.572509765625,2563.72607421875,2854.74755859375,2650.96484375,2628.42333984375,3146.275390625,2719.716064453125,3322.269287109375,3249.409423828125
19,2025-04-07,,2722.175537109375,2561.67138671875,2832.85595703125,2732.061767578125,2665.186767578125,3217.2939453125,2748.94091796875,3411.61865234375,3240.416015625
20,2025-04-14,,2648.6904296875,2585.177490234375,2843.203125,2687.75830078125,2709.193115234375,3121.255615234375,2753.91943359375,3550.162109375,3279.059326171875
21,2025-04-21,,2547.017333984375,2575.8681640625,2808.00244140625,2719.212158203125,2751.61962890625,3168.822021484375,2769.255615234375,3558.3779296875,3313.47900390625
22,2025-04-28,,2588.078125,2514.061279296875,2816.723388671875,2815.36083984375,2791.056396484375,3178.22216796875,2767.75146484375,3626.1064453125,3372.385009765625
23,2025-05-05,,2631.83056640625,2487.264404296875,2879.671630859375,2946.4345703125,2819.348388671875,3245.10791015625,2832.919677734375,3564.83203125,3356.3681640625
24,2025-05-12,,2581.825927734375,2497.014892578125,2852.6689453125,2922.487060546875,2893.318359375,3167.830810546875,2885.08984375,3626.988037109375,3533.193359375
25,2025-05-19,,2556.185791015625,2509.4326171875,2828.88232421875,2930.82666015625,2966.556884765625,3204.454345703125,2999.56689453125,3619.90283203125,3570.404052734375
26,2025-05-26,,2589.374267578125,2505.05322265625,2831.1220703125,2897.620849609375,3080.221923828125,3274.360595703125,3152.136474609375,3590.915283203125,3714.142578125
27,2025-06-02,,2536.14208984375,2582.899169921875,2830.962646484375,2875.22265625,3047.1015625,3409.3486328125,3173.081787109375,3598.26513671875,3718.08251953125
28,2025-06-09,,2598.26025390625,2630.331787109375,2881.58544921875,2890.759765625,3070.975830078125,3412.104736328125,3319.072265625,3600.595947265625,3705.53564453125
29,2025-06-16,,2576.171142578125,2676.226318359375,2799.769287109375,2868.021240234375,3105.706298828125,3353.960693359375,3422.310791015625,3553.77880859375,3738.567626953125
