,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,415.4168701171875,410.978515625,406.96051025390625,412.11834716796875,416.3363952636719,410.91253662109375,414.78302001953125,410.96881103515625,413.2569274902344
18,2025-03-31,,415.72979736328125,410.6686096191406,406.10430908203125,412.5810241699219,416.58367919921875,410.3859558105469,415.2705383300781,409.8214416503906,412.9739990234375
19,2025-04-07,,410.4196472167969,405.86346435546875,400.1714172363281,406.5356140136719,410.7123107910156,403.4775695800781,409.1006164550781,402.5613708496094,405.8642272949219
20,2025-04-14,,405.9158935546875,400.9808044433594,394.3861389160156,401.7774353027344,406.3787536621094,398.71875,404.4533386230469,397.8142395019531,401.4388427734375
21,2025-04-21,,410.08856201171875,404.7898254394531,399.4956970214844,406.7293395996094,410.5865173339844,403.8187255859375,409.13861083984375,403.22637939453125,406.68145751953125
22,2025-04-28,,409.42718505859375,404.2295837402344,398.8698425292969,405.03802490234375,408.5912170410156,402.43438720703125,407.143310546875,401.81829833984375,405.2672424316406
23,2025-05-05,,413.992919921875,407.91302490234375,403.12359619140625,408.77362060546875,412.3658142089844,406.2547607421875,411.0372009277344,405.5384216308594,408.8901672363281
24,2025-05-12,,406.1393737792969,400.0185852050781,395.1120910644531,401.3017578125,404.83721923828125,398.47412109375,403.4819030761719,397.77239990234375,401.2474365234375
25,2025-05-19,,422.5653381347656,416.5514221191406,415.0215148925781,420.4559631347656,423.355712890625,418.971435546875,422.6099853515625,418.389404296875,421.5840148925781
26,2025-05-26,,414.3478088378906,407.8467102050781,405.38818359375,411.2201232910156,413.9947814941406,408.74810791015625,413.2886962890625,408.0960388183594,411.6112060546875
27,2025-06-02,,427.0562744140625,420.04364013671875,418.72320556640625,425.5895690917969,428.3581237792969,423.635986328125,427.75860595703125,423.1466064453125,427.0127258300781
28,2025-06-09,,411.3665466308594,404.0135498046875,402.2471008300781,409.7330627441406,412.2562255859375,407.5362243652344,411.57611083984375,406.793212890625,410.642822265625
29,2025-06-16,,419.997802734375,412.9964599609375,412.86138916015625,420.00244140625,422.19085693359375,418.4934997558594,421.5852966308594,418.35723876953125,421.6654357910156
