,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
8,2025-01-20,,426391.5625,814966.5,415056.09375,705237.4375,309934.875,891795.5625,2195841.5,916805.5,696235.0
9,2025-01-27,,288001.34375,882751.625,655539.75,586342.75,419984.34375,1271737.375,2190202.0,1521915.75,492011.6875
10,2025-02-03,,262932.59375,591780.125,476441.90625,369027.96875,330149.21875,1265279.0,1325202.0,1122151.125,866556.1875
11,2025-02-10,,141924.90625,326176.90625,482297.875,431752.65625,305637.21875,1202631.0,1366379.0,1117417.125,1164583.625
12,2025-02-17,,193496.4375,400496.4375,414891.375,588178.375,233497.234375,1511295.5,1252507.875,1116654.125,1174860.625
13,2025-02-24,,241452.8125,278053.53125,350595.21875,414283.6875,201212.953125,1621342.75,1204409.375,1009033.8125,2280049.5
14,2025-03-03,,127395.0390625,232378.0625,233737.375,267170.1875,211991.984375,1814419.25,1082300.375,1175846.375,3473287.25
15,2025-03-10,,154597.078125,207867.25,498171.75,314995.78125,199840.65625,1148276.5,1013086.5,2309547.0,4292363.5
16,2025-03-17,,145112.78125,227277.640625,265671.09375,205802.328125,177607.640625,1121222.875,731695.125,3473341.5,5054302.5
17,2025-03-24,,131173.828125,302281.96875,211228.46875,264007.46875,195369.6875,1174251.0,691551.9375,4955158.0,4195380.5
18,2025-03-31,,118480.7578125,620881.5,169635.171875,393513.65625,210314.25,1895118.0,690040.1875,6214026.0,3736985.75
19,2025-04-07,,83146.1328125,1015460.5625,246479.3125,459846.78125,197169.984375,1717788.75,801664.25,5383272.0,2792785.75
20,2025-04-14,,64483.81640625,557856.1875,370890.0625,874770.25,152988.15625,1494769.375,776248.4375,4666788.0,4326846.5
21,2025-04-21,,85393.328125,457688.125,490436.375,807019.375,246089.328125,1629312.625,979457.3125,8954101.0,4204518.0
22,2025-04-28,,117468.7265625,561540.125,321583.15625,585599.9375,213381.671875,1406159.125,1823214.375,6234571.5,7132145.0
23,2025-05-05,,63445.6328125,579368.1875,456155.90625,724584.125,206755.109375,2628437.25,1641841.25,7142485.0,7787576.0
24,2025-05-12,,84604.5859375,441710.53125,449057.125,1194392.5,245356.015625,2169882.75,2154288.25,6755856.5,7531155.5
25,2025-05-19,,88294.4921875,301464.46875,373237.6875,822230.5,296262.0,1879733.875,2183052.5,8732764.0,5598627.0
26,2025-05-26,,73407.03125,326197.09375,315971.0625,539371.8125,596784.5625,1767709.375,3146520.5,7916417.5,4811893.0
27,2025-06-02,,76413.046875,211853.25,461195.96875,493421.8125,606064.25,3321459.5,3832143.25,4786212.5,7448139.0
28,2025-06-09,,115896.671875,187940.46875,313914.5,597362.5,557068.125,3100677.0,4428263.5,7481001.0,11416584.0
29,2025-06-16,,70194.8046875,128083.7890625,274178.1875,357564.03125,923802.8125,2917113.5,3803827.0,6701745.0,12663400.0
