,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,408.73626708984375,410.0332336425781,409.066162109375,410.113525390625,411.78253173828125,411.0899658203125,411.5777587890625,411.56878662109375,411.8399963378906
18,2025-03-31,,408.1947326660156,409.32647705078125,408.04718017578125,409.5656433105469,411.6089172363281,410.3774108886719,411.0929260253906,411.0545349121094,411.5119323730469
19,2025-04-07,,401.895263671875,402.5353698730469,401.35699462890625,402.8824768066406,404.7535705566406,403.3555603027344,404.1541748046875,404.0223388671875,404.4770202636719
20,2025-04-14,,396.73529052734375,397.5588073730469,396.254638671875,397.9705810546875,400.09283447265625,398.6368103027344,399.537109375,399.4586181640625,399.955810546875
21,2025-04-21,,401.7232360839844,402.485595703125,401.1930847167969,403.0400695800781,405.1639099121094,403.7413024902344,404.64703369140625,404.6847839355469,405.2437438964844
22,2025-04-28,,400.66827392578125,401.3551025390625,400.1894836425781,401.7332763671875,403.554443359375,402.1496887207031,403.0295715332031,403.0263671875,403.5444641113281
23,2025-05-05,,404.8348083496094,405.183349609375,404.021728515625,405.76678466796875,407.6073913574219,406.00140380859375,407.01947021484375,406.9688720703125,407.54986572265625
24,2025-05-12,,397.4878845214844,397.3994445800781,396.18328857421875,398.15667724609375,400.0422058105469,398.0488586425781,399.2664794921875,399.0191955566406,399.64813232421875
25,2025-05-19,,418.2796630859375,417.9057312011719,416.9647216796875,418.6956481933594,420.3591613769531,418.4065246582031,419.68548583984375,419.22808837890625,419.7315673828125
26,2025-05-26,,407.47552490234375,407.4477844238281,406.1250915527344,408.3077697753906,410.5679626464844,408.4270935058594,409.7221374511719,409.505126953125,410.146728515625
27,2025-06-02,,422.29974365234375,422.1404113769531,420.8564758300781,423.056884765625,425.4065856933594,423.1733703613281,424.5367736816406,424.3133850097656,424.9466857910156
28,2025-06-09,,406.35076904296875,406.3515625,405.0081481933594,407.1442565917969,409.094970703125,407.0802307128906,408.2145080566406,408.10791015625,408.7374572753906
29,2025-06-16,,417.339599609375,417.47650146484375,416.35906982421875,418.1317138671875,419.83551025390625,418.307861328125,419.19488525390625,419.19329833984375,419.6934509277344
