,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,409.355712890625,416.9350891113281,410.6455078125,408.22802734375,414.8555603027344,417.79888916015625,418.43646240234375,418.6083679199219,422.02850341796875
18,2025-03-31,,409.1913146972656,419.3079833984375,412.8202819824219,407.7109375,413.8834533691406,417.96746826171875,418.4336853027344,417.6885070800781,423.634033203125
19,2025-04-07,,402.79278564453125,413.98089599609375,405.8391418457031,401.2043151855469,406.8072204589844,411.01116943359375,411.3903503417969,410.1512756347656,416.33587646484375
20,2025-04-14,,397.48095703125,407.9372253417969,401.20965576171875,395.7298889160156,401.5704650878906,406.1717224121094,405.80047607421875,404.9723815917969,411.5884094238281
21,2025-04-21,,403.55511474609375,413.6333312988281,405.9609680175781,401.324951171875,406.9149475097656,411.2718811035156,411.5493469238281,411.8735046386719,418.029296875
22,2025-04-28,,403.63543701171875,413.5013427734375,406.3008728027344,400.49322509765625,405.5906982421875,409.36920166015625,410.5067443847656,410.3143310546875,416.5815734863281
23,2025-05-05,,409.06512451171875,417.6124572753906,409.0753479003906,404.2460632324219,408.92388916015625,413.04864501953125,413.78106689453125,413.58660888671875,420.8301086425781
24,2025-05-12,,400.9227600097656,412.0838928222656,401.27532958984375,396.947265625,401.0064697265625,405.3288879394531,406.56640625,405.3037414550781,413.63970947265625
25,2025-05-19,,423.27435302734375,431.19696044921875,422.22174072265625,418.177001953125,421.7226867675781,425.5247802734375,427.3423156738281,427.3343505859375,435.1663818359375
26,2025-05-26,,415.3662414550781,424.7955017089844,413.6355895996094,406.96197509765625,409.892822265625,414.90411376953125,414.9468994140625,414.0699768066406,424.8921813964844
27,2025-06-02,,430.2615661621094,438.5491943359375,430.15740966796875,421.54962158203125,424.3316650390625,429.1795349121094,428.7404479980469,428.21075439453125,439.3501892089844
28,2025-06-09,,413.60614013671875,422.1462097167969,413.6173400878906,405.23126220703125,407.3371887207031,412.92535400390625,411.790283203125,411.1665344238281,422.65380859375
29,2025-06-16,,425.27142333984375,431.8431091308594,423.7853088378906,416.61822509765625,418.1116027832031,423.447021484375,421.7576599121094,421.9637756347656,433.070068359375
