,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,406.1039733886719,407.2770690917969,411.05126953125,407.7218933105469,407.869384765625,408.1797790527344,421.5896911621094,425.251708984375,422.0313415527344
18,2025-03-31,,405.8523254394531,407.6757507324219,410.0222473144531,407.2880554199219,409.5741882324219,409.1713562011719,421.7913513183594,426.9745788574219,421.6529235839844
19,2025-04-07,,397.7151184082031,399.8463134765625,401.00811767578125,398.892578125,402.901123046875,402.02813720703125,415.24853515625,419.6936950683594,414.8518371582031
20,2025-04-14,,391.3853454589844,394.34466552734375,394.8731994628906,394.01934814453125,398.6697998046875,395.6435852050781,405.3151550292969,415.4600830078125,408.51007080078125
21,2025-04-21,,399.2119140625,401.66021728515625,402.67327880859375,400.3329162597656,403.8555603027344,401.1812744140625,410.671875,423.4232482910156,417.9007568359375
22,2025-04-28,,396.9468688964844,398.0512390136719,401.1581115722656,398.55230712890625,399.42431640625,395.97113037109375,404.8109436035156,418.8189697265625,415.8258361816406
23,2025-05-05,,401.61456298828125,403.0653381347656,406.83465576171875,403.7237854003906,404.6643981933594,401.8119812011719,408.5655212402344,423.46624755859375,422.4033508300781
24,2025-05-12,,393.44586181640625,395.16357421875,399.7505187988281,394.9962463378906,396.61517333984375,395.0093688964844,402.7621154785156,417.4454040527344,414.6005859375
25,2025-05-19,,413.7715759277344,415.0655212402344,419.0732421875,415.3892822265625,414.6968994140625,414.6318664550781,420.3025207519531,434.8737487792969,431.4469299316406
26,2025-05-26,,404.82275390625,406.3001708984375,409.7617492675781,405.8786926269531,408.2926025390625,408.7034912109375,412.2315368652344,427.0415954589844,422.14068603515625
27,2025-06-02,,420.5675964355469,422.0558166503906,423.6064147949219,421.2064208984375,423.7573547363281,423.3203125,422.9229431152344,441.94818115234375,435.06640625
28,2025-06-09,,405.48394775390625,407.3121337890625,406.9769592285156,405.17462158203125,407.1550598144531,406.4783020019531,409.3534240722656,422.51617431640625,416.4125061035156
29,2025-06-16,,417.7076721191406,418.440185546875,418.9659423828125,417.4228210449219,415.984375,415.65338134765625,416.10894775390625,430.1626892089844,424.52642822265625
