,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
7,2025-01-13,,100.35057067871094,100.34143829345703,100.46723937988281,100.35309600830078,100.3218994140625,100.3904800415039,100.4226303100586,100.40340423583984,100.39714050292969
8,2025-01-20,,100.36876678466797,100.35881805419922,100.45356750488281,100.37322235107422,100.32421112060547,100.41696166992188,100.44503021240234,100.4291000366211,100.40985870361328
9,2025-01-27,,100.37523651123047,100.37944793701172,100.49029541015625,100.40729522705078,100.3442153930664,100.46182250976562,100.45219421386719,100.44822692871094,100.43570709228516
10,2025-02-03,,100.38641357421875,100.39334106445312,100.50627136230469,100.41987609863281,100.365234375,100.49344635009766,100.47171783447266,100.46743774414062,100.46127319335938
11,2025-02-10,,100.39310455322266,100.40032196044922,100.52445983886719,100.42789459228516,100.37481689453125,100.50577545166016,100.50009155273438,100.50809478759766,100.51299285888672
12,2025-02-17,,100.41159057617188,100.41548156738281,100.5454330444336,100.43952178955078,100.37980651855469,100.53279113769531,100.52728271484375,100.52790069580078,100.52825927734375
13,2025-02-24,,100.41170501708984,100.43840789794922,100.5448226928711,100.46127319335938,100.3818130493164,100.5646743774414,100.53186798095703,100.54801177978516,100.54721069335938
14,2025-03-03,,100.4061279296875,100.45555114746094,100.56412506103516,100.48100280761719,100.42390441894531,100.5906753540039,100.55757904052734,100.57733917236328,100.57794952392578
15,2025-03-10,,100.41661834716797,100.46385955810547,100.58457946777344,100.52018737792969,100.43109893798828,100.63047790527344,100.57133483886719,100.61290740966797,100.61013793945312
16,2025-03-17,,100.41334533691406,100.5033187866211,100.60791015625,100.53083038330078,100.45599365234375,100.64482879638672,100.60083770751953,100.6461410522461,100.64234161376953
17,2025-03-24,,100.40673828125,100.53687286376953,100.60663604736328,100.53874206542969,100.48031616210938,100.67959594726562,100.62100982666016,100.67224884033203,100.6797866821289
18,2025-03-31,,100.4079818725586,100.54942321777344,100.62046813964844,100.55313873291016,100.49991607666016,100.70125579833984,100.6361312866211,100.70578002929688,100.72125244140625
19,2025-04-07,,100.404296875,100.53469848632812,100.63419342041016,100.55916595458984,100.5013427734375,100.72880554199219,100.66049194335938,100.7275619506836,100.74748229980469
20,2025-04-14,,100.4370346069336,100.5525894165039,100.65071868896484,100.56703186035156,100.53965759277344,100.74159240722656,100.68590545654297,100.74292755126953,100.77301788330078
21,2025-04-21,,100.45419311523438,100.5682601928711,100.64824676513672,100.56877136230469,100.56047058105469,100.75662994384766,100.7139892578125,100.77593994140625,100.8013687133789
22,2025-04-28,,100.46021270751953,100.59608459472656,100.6692886352539,100.58663940429688,100.59551239013672,100.76654815673828,100.7315444946289,100.79519653320312,100.82160186767578
23,2025-05-05,,100.4859619140625,100.59259796142578,100.66889190673828,100.61866760253906,100.63270568847656,100.78633880615234,100.76910400390625,100.82806396484375,100.84540557861328
24,2025-05-12,,100.49398803710938,100.59381866455078,100.66133117675781,100.62574005126953,100.65715026855469,100.81086730957031,100.79981994628906,100.85374450683594,100.87024688720703
25,2025-05-19,,100.49578857421875,100.60526275634766,100.67276000976562,100.6377182006836,100.68285369873047,100.82105255126953,100.81069946289062,100.88080596923828,100.8880386352539
26,2025-05-26,,100.50064086914062,100.60326385498047,100.69034576416016,100.66326141357422,100.71778869628906,100.82308959960938,100.84577941894531,100.88595581054688,100.922119140625
27,2025-06-02,,100.54157257080078,100.61377716064453,100.69577026367188,100.68683624267578,100.7414321899414,100.83905029296875,100.85428619384766,100.89990234375,100.94783020019531
28,2025-06-09,,100.5594482421875,100.64185333251953,100.69646453857422,100.697998046875,100.78079986572266,100.85556030273438,100.88162994384766,100.9208984375,100.95481872558594
29,2025-06-16,,100.5765380859375,100.62477111816406,100.68048095703125,100.70040893554688,100.79053497314453,100.87840270996094,100.90149688720703,100.94903564453125,100.99496459960938
