,Date,Data,0.05,0.1,0.2,0.25,0.5,0.75,0.8,0.9,0.95
17,2025-03-24,,404.15350341796875,403.4134521484375,402.45184326171875,406.99676513671875,401.0480041503906,413.73046875,406.122314453125,404.1159362792969,411.93634033203125
18,2025-03-31,,405.84716796875,403.04058837890625,398.74542236328125,407.7564697265625,401.02508544921875,412.5484619140625,404.949951171875,404.0187072753906,411.9013977050781
19,2025-04-07,,401.1800231933594,396.2431335449219,392.1404724121094,400.81646728515625,394.30029296875,405.3340148925781,397.75146484375,397.39825439453125,405.5782775878906
20,2025-04-14,,396.93115234375,393.8310241699219,385.7477722167969,398.6358947753906,389.3748779296875,400.1432189941406,393.6799621582031,393.41644287109375,401.4736328125
21,2025-04-21,,395.1421813964844,395.1152038574219,387.11767578125,405.26568603515625,395.69775390625,406.72369384765625,400.9546203613281,399.6319274902344,407.5208740234375
22,2025-04-28,,393.2383117675781,398.51593017578125,390.9538269042969,406.3885498046875,395.7286071777344,405.98858642578125,400.5724182128906,399.64947509765625,405.385498046875
23,2025-05-05,,394.9230041503906,399.8514404296875,389.5000305175781,407.8396911621094,400.41766357421875,409.7257385253906,403.65374755859375,402.9311828613281,408.98553466796875
24,2025-05-12,,392.0872497558594,394.85223388671875,382.9114990234375,400.4556884765625,392.1766662597656,400.582763671875,393.3471374511719,394.83795166015625,401.54241943359375
25,2025-05-19,,410.181396484375,413.0181579589844,403.41510009765625,420.014892578125,413.0294494628906,418.8948669433594,411.88336181640625,414.2940673828125,418.40228271484375
26,2025-05-26,,398.1259765625,404.3808898925781,390.4254150390625,417.478271484375,405.5892028808594,415.26092529296875,409.6253356933594,409.3139343261719,413.8843688964844
27,2025-06-02,,413.5227355957031,422.3884582519531,406.1525573730469,433.5705261230469,420.16357421875,428.3373718261719,423.3939514160156,424.393798828125,427.1417541503906
28,2025-06-09,,402.1199035644531,410.86944580078125,395.47216796875,420.55328369140625,403.8685607910156,412.6015319824219,406.7497253417969,410.39874267578125,412.95538330078125
29,2025-06-16,,409.2534484863281,422.3968200683594,409.5722961425781,433.2060546875,415.1993713378906,425.11358642578125,419.16912841796875,421.2925720214844,423.81024169921875
